ID,Name,Exercise type,BodyPart,Equipment,Gender,Target,Synergist,Type,Regions,category
4580,Cat Cow Stretch,Stretching,Waist,Body weight,Male,"Erector Spinae, Obliques, Rectus Abdominis",,,,mobility
4598,Roll Tensor Fasciae Latae,Stretching,Hips,Body weight,Male,,,,,strength
4599,Roll Iliospsoas,Stretching,Hips,Body weight,Male,,,,,strength
4600,Roll Ball Lower Back,Stretching,Hips,Rollball,Male,Erector Spinae,,,,mobility
4601,Open Book Stretch,Stretching,Waist,Body weight,Male,"Deltoid Anterior, Obliques, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Rectus Abdominis",,,,mobility
4602,Stick External Rotation,Strength,Back,Stick,Male,,,,,strength
4603,PVC Front Rack Stretch,Stretching,Back,Body weight,Male,"Infraspinatus, Subscapularis, Teres Minor ",,,,mobility
4604,PVC Good Morning,Strength,Hips,Stick,Male,Hamstrings,"Adductor Magnus, Gluteus Maximus",,,strength
4605,PVC Hip Hinge,Strength,Hips,Stick,Male,Gluteus Maximus,Hamstrings,,,strength
4606,PVC Overhead Squat,Strength,Thighs,Body weight,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
4607,Stick Pass Through,Strength,Shoulders,Stick,Male,,,,,strength
4608,Shin Box Switch,Stretching,,Body weight,Male,"Adductor Brevis, Adductor Longus, Adductor Magnus, Gluteus Medius, Iliopsoas, Obliques, Pectineous, Rectus Abdominis","Quadriceps, Sartorius, Tensor Fasciae Latae",,,mobility
4609,Lying Side to Side Knee,Strength,Hips,Body weight,Male,,,,,strength
4610,Parsva Balasana Yoga Pose,Stretching,,Body weight,Male,"Deltoid Anterior, Erector Spinae, Latissimus Dorsi, Obliques, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Rectus Abdominis, Teres Major",,,,mobility
4611,Roll Ball Deltoid Posterior,Stretching,Shoulders,Stability ball,Male,,,,,strength
4612,Bodyweight Standing Around World Wall Supported,Strength,Shoulders,Body weight,Male,,,,,strength
4613,Bodyweight Standing Military Press Wall Supported,Strength,Shoulders,Body weight,Male,,,,,strength
4615,Hip Swirls,Strength,Hips,Body weight,Male,"Adductor Brevis, Adductor Longus, Adductor Magnus, Gluteus Maximus, Gluteus Medius, Pectineous, Quadriceps","Gracilis, Hamstrings, Sartorius, Soleus",,,strength
4616,Leg Front Kick,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
4617,Single Arm Push-up Supported Wall,Strength,Chest,Body weight,Male,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii",,,strength
4618,Band Deadlift,Strength,Hips,Band,Male,Gluteus Maximus,"Adductor Magnus, Erector Spinae, Hamstrings, Quadriceps, Soleus",,,strength
4619,Band Standing Hammer Curl,Strength,Upper Arms,Band,Male,,,,,strength
4620,Twisting Crunch,Strength,Waist,Body weight,Male,,,,,strength
4622,Dumbbell Front Plank Arm Raise,Strength,Waist,Dumbbell,Male,,,,,strength
4623,Weighted Seated Tuck Crunch on Floor,Strength,Waist,Weighted,Male,,,,,strength
4627,Dumbbell Front Plank Arm Leg Raise,Strength,Waist,Dumbbell,Male,,,,,strength
4630,Side to Side Leg Swings (male),Stretching,Hips,Body weight,Male,,,,,strength
4631,Scorpion Stretch,Stretching,Hips,Body weight,Male,"Erector Spinae, Gluteus Maximus, Gluteus Medius","Hamstrings, Obliques, Tensor Fasciae Latae",,,mobility
4632,Cossack Squat,Strength,Hips,Body weight,Male,"Gluteus Maximus, Gluteus Medius, Quadriceps","Adductor Brevis, Adductor Longus, Adductor Magnus, Gracilis, Pectineous, Soleus",,,strength
4633,Worlds Greatest Stretch,Stretching,,Body weight,Male,"Erector Spinae, Gluteus Maximus, Obliques, Quadriceps","Adductor Brevis, Adductor Longus, Adductor Magnus, Gastrocnemius, Gracilis, Hamstrings, Infraspinatus, Latissimus Dorsi, Pectineous, Rectus Abdominis, Sartorius, Soleus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,mobility
4634,High Knee to Butt Kick,Aerobic,Cardio,Body weight,Male,,,,,cardio
4635,Squat Side Power Kick,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
4636,High Knee Squat (VERSION 3) (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
4650,Inchworm (VERSION 3),Strength,Waist,Body weight,Male,"Iliopsoas, Rectus Abdominis","Deltoid Anterior, Deltoid Lateral, Gluteus Maximus, Hamstrings, Obliques, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Quadriceps, Soleus, Triceps Brachii, Wrist Extensors, Wrist Flexors",,,strength
4651,Standing Overhead Shoulder Stretch (VERSION 2),Stretching,Shoulders,Body weight,Male,"Deltoid Anterior, Deltoid Lateral, Deltoid Posterior , Pectoralis Major Clavicular Head","Infraspinatus, Pectoralis Major Sternal Head, Serratus Anterior, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,mobility
4652,Down to Upward Dog,Strength,Hips,Body weight,Male,"Deltoid Anterior, Erector Spinae, Gluteus Maximus, Pectoralis Major Clavicular Head","Deltoid Lateral, Deltoid Posterior, Hamstrings, Iliopsoas, Latissimus Dorsi, Obliques, Pectoralis Major Sternal Head, Serratus Anterior, Tensor Fasciae Latae, Teres Major",,,strength
4653,Standing Single Leg High Knee to Butt Kick with Support,Strength,"Hips, Thighs",Body weight,Male,,,,,cardio
4671,Dynamic Back Stretch (male),Stretching,Back,Body weight,Male,,,,,mobility
4672,Elbows Back Stretch,Stretching,"Back, Chest",Body weight,Male,"Deltoid Anterior, Erector Spinae, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head",,,,mobility
4673,Hip Extension Stretch (male),Stretching,Hips,Body weight,Male,,,,,mobility
4674,Hip Flexor Stretch Rear foot elevated (male),Stretching,Hips,Body weight,Male,,,,,mobility
4675,Plyo Side Lunge Stretch (male),Stretching,Hips,Body weight,Male,,,,,mobility
4688,Resistance Band Triceps Pushdown,Strength,Upper Arms,Resistance Band,Male,,,,,strength
4690,Leg Over Knee Glute Bridge (male),Strength,Hips,Body weight,Male,,,,,strength
4691,Kneeling Side Leg to Kick (male),Strength,Hips,Body weight,Male,,,,,strength
4692,Bent Knee Back to Side Kick,Strength,Hips,Body weight,Male,"Erector Spinae, Gluteus Maximus, Gluteus Medius","Hamstrings, Quadriceps, Sartorius",,,strength
4693,Kneeling Leg Half Circle (male),Strength,Hips,Body weight,Male,,,,,strength
4702,Alternating Superman,Strength,Hips,Body weight,Male,"Erector Spinae, Gluteus Maximus",Hamstrings,,,strength
4703,Bodyweight Full Squat with Overhead Press (VERSION 2),Aerobic,Plyometrics,Body weight,Male,,,,,strength
4704,Silent Burpee,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4705,Mountain Climber Walk,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4706,Jump Step Jump,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4707,Criss Cross Jump,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
4708,Criss Cross Elbow To Knee,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
4709,Basketball Shot Jump,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
4710,Touchdown,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4711,Criss Cross Jack,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
4712,Lateral Hops,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4716,Assisted Chin-up (low bar),Strength,Back,Body weight,Male,,,,,strength
4721,Bar Biceps Curl,Strength,Upper Arms,Body weight,Male,,,,,strength
4722,Bodyweight Kneeling Sissy Squat,Strength,Thighs,Body weight,Male,,,,,strength
4723,Bodyweight Standing Sissy Squat,Strength,Thighs,Body weight,Male,,,,,strength
4725,Chin-up (izometric and negative),Strength,Back,Body weight,Male,,,,,strength
4726,Commando Pull-up,Strength,"Back, Waist",Body weight,Male,,,,,strength
4728,Dumbbell Bench Dip,Strength,Upper Arms,Dumbbell,Male,,,,,strength
4732,Dumbbell Cossack Squats,Strength,Thighs,Dumbbell,Male,,,,,strength
4733,Dumbbell Decline Lying Leg Curl,Strength,Thighs,Dumbbell,Male,,,,,strength
4734,Dumbbell Decline Overhead Sit-up,Strength,Waist,Dumbbell,Male,,,,,strength
4735,Dumbbell Decline Sit-up,Strength,Waist,Dumbbell,Male,,,,,strength
4736,Dumbbell Deep Push-up and Renegade Row,Strength,Chest,Dumbbell,Male,,,,,strength
4739,Dumbbell Hang Power Clean,Strength,Weightlifting,Dumbbell,Male,"Adductor Magnus, Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Deltoid Lateral, Gastrocnemius, Hamstrings, Pectoralis Major Clavicular Head, Quadriceps, Serratus Anterior, Soleus",,,,strength
4741,Dumbbell Head Supported Row,Strength,Back,Dumbbell,Male,,,,,strength
4742,Dumbbell Hip Thrust,Strength,Hips,Dumbbell,Male,,,,,strength
4745,Dumbbell Kneeling Arnold Press,Strength,Shoulders,Dumbbell,Male,,,,,strength
4746,Dumbbell Low Windmill,Strength,Waist,Dumbbell,Male,,,,,strength
4747,Dumbbell Lying Woodchop,Strength,Waist,Dumbbell,Male,,,,,strength
4748,Dumbbell Overhead Sit-up,Strength,Waist,Dumbbell,Male,,,,,strength
4750,Dumbbell Russian Twist with Legs Floor Off,Strength,Waist,Dumbbell,Male,,,,,strength
4754,Dumbbell Side Squat,Strength,Thighs,Dumbbell,Male,,,,,strength
4762,Glute Ham Developer Hip Extension,Strength,Hips,Body weight,Male,,,,,strength
4766,Hanging Flutter Kick,Strength,Waist,Body weight,Male,"Iliopsoas, Rectus Abdominis","Quadriceps, Sartorius, Tensor Fasciae Latae",,,strength
4781,Seated Chin-up,Strength,Back,Body weight,Male,,,,,strength
4783,Seated Pull-up (legs elevated),Strength,Back,Body weight,Male,,,,,strength
4785,Seated Pull-up,Strength,Back,Body weight,Male,,,,,strength
4789,Side Squat,Strength,Thighs,Body weight,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gluteus Medius, Soleus, Tensor Fasciae Latae",,,strength
4793,Single Leg Hip Thrust Jump,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4798,Suspender Alternate Superman,Strength,Waist,Suspension,Male,,,,,strength
4800,Table Top Bridge,Stretching,Waist,Body weight,Male,,,,,strength
4802,Toe Walk,Strength,Calves,Body weight,Male,,,,,strength
4804,Triceps Press (low bar position),Strength,Upper Arms,Body weight,Male,,,,,strength
4805,Wide Air Squat,Strength,Hips,Body weight,Male,,,,,strength
4809,Resistance Band Monster Walk,Strength,"Hips, Thighs",Resistance Band,Male,"Adductor Magnus, Gluteus Maximus, Gluteus Medius, Hamstrings, Quadriceps, Soleus",,,,strength
4816,Dumbbell Goblet 2 sec Hold Squat,Strength,Thighs,Dumbbell,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gluteus Medius, Soleus, Tensor Fasciae Latae",,,strength
4817,Kettlebell Good Morning,Strength,Hips,Kettlebell,Male,Hamstrings,"Adductor Magnus, Gluteus Maximus",,,strength
4819,Ring Leg Curl,Strength,Thighs,Rings,Male,,,,,strength
4820,Ring Reverse Ab Rollout,Strength,Waist,Suspension,Male,,,,,strength
4823,Child Pose Push-up,Stretching,,Body weight,Male,"Erector Spinae, Gluteus Maximus","Deltoid Anterior, Latissimus Dorsi, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Quadriceps, Triceps Brachii",,,mobility
4824,Diagonal Punch,Aerobic,"Chest, Waist",Body weight,Male,"Obliques, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Adductor Brevis, Adductor Longus, Adductor Magnus, Deltoid Anterior, Deltoid Lateral, Gastrocnemius, Pectineous, Sartorius, Serratus Anterior, Soleus, Tensor Fasciae Latae",,,strength
4825,Superman Chest Stretch,Stretching,"Chest, Hips",Body weight,Male,,,,,mobility
4826,Alternate Leg Raise (male),Strength,"Hips, Waist",Body weight,Male,,,,,strength
4827,Standing Swimmer,Strength,Shoulders,Body weight,Male,"Deltoid Anterior, Deltoid Lateral, Deltoid Posterior , Infraspinatus, Obliques, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Serratus Anterior, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers",,,,strength
4828,Prayer Push,Strength,Shoulders,Body weight,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",,,strength
4829,Jump Skip Rope,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
4830,Push-up in Child Pose,Strength,"Chest, Hips",Body weight,Male,"Erector Spinae, Gluteus Maximus, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Hamstrings, Quadriceps, Triceps Brachii",,,strength
4832,Lying Rear Lateral Raise,Strength,Shoulders,Body weight,Male,Deltoid Posterior ,"Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
4837,Dumbbell Single Arm Bent Over Row,Strength,Back,Dumbbell,Male,,,,,strength
4838,Cable Unilateral Bicep Curl,Strength,Upper Arms,Cable,Male,,,,,strength
4844,Depth Jump,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
4845,Kettlebell Lying on Floor Chest Press,Strength,Chest,Kettlebell,Male,,,,,strength
4848,Barbell Pin Front Squat,Strength,Thighs,Barbell,Male,,,,,strength
4849,Banded Glute Ham Raise (VERSION 2),Strength,"Hips, Thighs",Resistance Band,Male,,,,,strength
4850,Barbell Single Leg Good Morning,Strength,Thighs,Barbell,Male,,,,,strength
4851,Barbell Pin Good Morning,Strength,Thighs,Barbell,Male,,,,,strength
4857,Barbell Behind the Back Push Press,Strength,Weightlifting,Barbell,Male,Deltoid Anterior,"Deltoid Lateral, Serratus Anterior, Triceps Brachii",,,strength
4861,Kettlebell Romanian Deadlift,Strength,Hips,Kettlebell,Male,,,,,strength
4863,Side Plank Leg Lift,Strength,Waist,Body weight,Male,,,,,strength
4864,Barbell Sumo Deadlift from Deficit,Strength,Hips,Barbell,Male,,,,,strength
4866,Barbell Z Press,Strength,Shoulders,Barbell,Male,,,,,strength
4867,Butterfly Yoga Flaps,Stretching,Hips,Body weight,Male,,,,,mobility
4869,Side Squat Walk,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4870,Hip Clam Shell,Strength,Hips,Body weight,Male,,,,,strength
4878,Plank to Pike,Strength,Waist,Body weight,Male,"Deltoid Anterior, Pectoralis Major Clavicular Head, Rectus Abdominis","Deltoid Lateral, Deltoid Posterior, Gluteus Maximus, Hamstrings, Infraspinatus, Latissimus Dorsi, Obliques, Pectoralis Major Sternal Head, Serratus Anterior, Tensor Fasciae Latae, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
4879,Spiderman Plank,Strength,Waist,Body weight,Male,"Gluteus Maximus, Gluteus Medius, Obliques, Rectus Abdominis","Adductor Brevis, Adductor Longus, Adductor Magnus, Deltoid Anterior, Gracilis, Pectineous, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Quadriceps, Serratus Anterior, Tensor Fasciae Latae",,,strength
4880,Lying Criss Cross Legs,Strength,Hips,Body weight,Male,,,,,strength
4881,Bridge Hip Abduction (male),Strength,Hips,Body weight,Male,,,,,strength
4882,Side Lying Scissors (male),Strength,Hips,Body weight,Male,,,,,strength
4883,Lying Air Cycles,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4884,Side Lying Outward Knee Kick,Strength,Hips,Body weight,Male,,,,,strength
4889,Dumbbell Power Clean,Strength,Weightlifting,Dumbbell,Male,,,,,strength
4891,Hanging Half Windmill,Strength,Waist,Body weight,Male,,,,,strength
4897,Reverse Sliding Leg Curl on Floor with Towel,Strength,Thighs,Body weight,Male,,,,,strength
4921,Ring High Row,Strength,Back,Rings,Male,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior",,,strength
4922,Ring Chest Fly,Strength,Chest,Body weight,Male,,,,,strength
4923,Ring Reverse Fly,Strength,Shoulders,Rings,Male,,,,,strength
4932,Lying Bent Knee Figure 8,Strength,Hips,Body weight,Male,,,,,strength
4944,Standing Bent Knee Figure 8,Strength,Hips,Body weight,Male,,,,,strength
4948,Cable Kneeling One Arm Lat Pulldown,Strength,Back,Cable,Male,Latissimus Dorsi,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
4950,Bodyweight Forward Lunge (Smaller Stance Upright Torso),Strength,Thighs,Body weight,Male,,,,,strength
4951,Lever Pendulum Squat (plate loaded),Strength,Thighs,Leverage machine,Male,,,,,strength
4952,Mountain Hops,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4953,Standing Jumping Jack Air Bike,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
4954,Hop Toe Tap,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4956,Skater Hop Tap (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
4957,Lying Lat Pulldown,Strength,Back,Body weight,Male,"Erector Spinae, Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior",,,strength
4960,Cable High Triceps Extension,Strength,Upper Arms,Cable,Male,Triceps Brachii,,,,strength
4961,Dumbbell Prone Triceps Kickback,Strength,Upper Arms,Dumbbell,Male,Triceps Brachii,,,,strength
4962,Barbell Box Squat,Strength,Hips,Barbell,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
4963,Kettlebell Box Squat,Strength,Hips,Kettlebell,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
4964,Jump Shrug,Aerobic,Thighs,Body weight,Male,,,,,strength
4965,Jump Box (male),Aerobic,Plyometrics,Body weight,Male,,,,,cardio
4966,Press Under,Strength,Weightlifting,Body weight,Male,"Adductor Magnus, Deltoid Anterior, Deltoid Lateral, Gluteus Maximus, Quadriceps, Serratus Anterior, Soleus, Triceps Brachii",,,,strength
4968,Quadruped Leg Curl,Strength,Thighs,Body weight,Male,,,,,strength
4969,Tip Toe Walking,Aerobic,Plyometrics,Body weight,Male,,,,,strength
4971,Bodyweight Single Leg RDL,Strength,Hips,Body weight,Male,,,,,strength
4978,Ring Kneeling Ab RollOut,Strength,Waist,Body weight,Male,,,,,strength
4982,Negative Dragon Flag,Strength,Waist,Body weight,Male,,,,,strength
4984,Kneeling Modified Hindu Push-up (male),Strength,Waist,Body weight,Male,,,,,strength
4988,Inverse Leg Curl with Bench Pads,Strength,Thighs,Body weight,Male,,,,,strength
4989,V Sit Cross Punch,Strength,Waist,Body weight,Male,,,,,strength
4990,Knee Tuck Oblique Crunch,Strength,Waist,Body weight,Male,"Gluteus Medius, Iliopsoas, Obliques","Quadriceps, Rectus Abdominis, Tensor Fasciae Latae",,,strength
4991,Side Plank Rotation,Strength,Waist,Body weight,Male,"Gluteus Medius, Infraspinatus, Obliques, Rectus Abdominis, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Deltoid Anterior, Deltoid Lateral, Gluteus Maximus, Pectoralis Major Clavicular Head, Tensor Fasciae Latae",,,strength
4992,Opposite Crunch,Strength,Waist,Body weight,Male,,,,,strength
4993,Knee To Elbow Touch Front Plank,Strength,Waist,Body weight,Male,"Iliopsoas, Quadriceps, Rectus Abdominis","Adductor Magnus, Deltoid Anterior, Gluteus Maximus, Obliques, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Serratus Anterior, Tensor Fasciae Latae",,,strength
4994,Lying Leg Cross,Strength,Waist,Body weight,Male,,,,,strength
4995,Mountain Climber Cross,Aerobic,Cardio,Body weight,Male,,,,,cardio
5009,Elevated Standing Calf Raise,Strength,Calves,Body weight,Male,Gastrocnemius,Soleus,,,strength
5010,Barbell Pause Decline Bench Press,Strength,Chest,Decline Bench,Male,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii",,,strength
5011,Barbell Pause Incline Bench Press,Strength,Chest,Incline Bench,Male,Pectoralis Major Clavicular Head,"Deltoid Anterior, Triceps Brachii",,,strength
5012,Barbell Pause Lunge,Strength,Thighs,Barbell,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
5013,Barbell Pause Bench Press,Strength,Chest,Flat Bench,Male,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii",,,strength
5014,Barbell Pause Deadlift,Strength,Hips,Barbell,Male,"Erector Spinae, Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Hamstrings, Soleus",,,strength
5015,Barbell Pause Front Squat,Strength,Hips,Barbell,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
5016,Barbell Pause Full Squat,Strength,Thighs,Barbell,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
5017,Pause Squat,Strength,Thighs,Body weight,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
5018,Bodyweight Pulse Forward Lunge,Strength,Thighs,Body weight,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
5019,Punching Jack,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5020,Knee Thrust,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5021,Swipe Kickback,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5022,Clap Jack,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5024,Resistance Band Serratus Wall Slide,Strength,Back,Resistance Band,Male,"Serratus Anterior, Trapezius Upper Fibers ",Trapezius Middle Fibers,,,strength
